title,start,end,journal,month,year,vol,issue
Moving beyond the cambium necrosis hypothesis of post-fire tree mortality: cavitation and deformation of xylem in forest fires , 254,263,New Phytologist,April,2012,194,1
Interactions of selenium hyperaccumulators and nonaccumulators during cocultivation on seleniferous or nonseleniferous soil – the importance of having good neighbors , 264,277,New Phytologist,April,2012,194,1
"Dramatic changes in ectomycorrhizal community composition, root tip abundance and mycelial production along a stand-scale nitrogen deposition gradient ", 278,286,New Phytologist,April,2012,194,1
Developmentally equivalent tissue sampling based on growth kinematic profiling of Arabidopsis inflorescence stems , 287,296,New Phytologist,April,2012,194,1
The New Phytologist Tansley medal 2011 , 821,822,New Phytologist,March,2012,193,4
A molecular guide to the taxonomy of arbuscular mycorrhizal fungi , 823,826,New Phytologist,March,2012,193,4
Safe sex in plants , 827,829,New Phytologist,March,2012,193,4
Water release through plant roots: new insights into its consequences at the plant and ecosystem level , 830,841,New Phytologist,March,2012,193,4
The emerging importance of the SPX domain-containing proteins in phosphate homeostasis , 842,851,New Phytologist,March,2012,193,4
Understanding biological timing using mechanistic and black-box models , 852,858,New Phytologist,March,2012,193,4
Exploiting natural variation to uncover candidate genes that control element accumulation in Arabidopsis thaliana , 859,866,New Phytologist,March,2012,193,4
Lateral root initiation: one step at a time , 867,873,New Phytologist,March,2012,193,4
"Oomycete and fungal effector entry, a microbial Trojan horse ", 874,881,New Phytologist,March,2012,193,4
Allometric covariation: a hallmark behavior of plants and leaves , 882,889,New Phytologist,March,2012,193,4
"Association genetics of the loblolly pine (Pinus taeda, Pinaceae) metabolome ", 890,902,New Phytologist,March,2012,193,4
Gene flow and simulation of transgene dispersal from hybrid poplar plantations , 903,915,New Phytologist,March,2012,193,4
"Nuclear and chloroplast DNA phylogeography reveals vicariance among European populations of the model species for the study of metal tolerance, Arabidopsis halleri (Brassicaceae) ", 916,928,New Phytologist,March,2012,193,4
"Nocturnal stomatal conductance responses to rising [CO2], temperature and drought ", 929,938,New Phytologist,March,2012,193,4
Hydraulic conductance of leaves correlates with leaf lifespan: implications for lifetime carbon gain , 939,947,New Phytologist,March,2012,193,4
Dynamic trajectories of growth and nitrogen capture by competing plants , 948,958,New Phytologist,March,2012,193,4
Inferring dispersal patterns of the generalist root fungus Armillaria mellea , 959,969,New Phytologist,March,2012,193,4
Phylogenetic reference data for systematics and phylotaxonomy of arbuscular mycorrhizal fungi from phylum to species level , 970,984,New Phytologist,March,2012,193,4
Activation of defense against Phytophthora infestans in potato by down-regulation of syntaxin gene expression , 985,996,New Phytologist,March,2012,193,4
"The major volatile organic compound emitted from Arabidopsis thaliana flowers, the sesquiterpene (E)-β-caryophyllene, is a defense against a bacterial pathogen ", 997,1008,New Phytologist,March,2012,193,4
The effect of genetically enriched (E)-β-ocimene and the role of floral scent in the attraction of the predatory mite Phytoseiulus persimilis to spider mite-induced volatile blends of torenia , 1009,1021,New Phytologist,March,2012,193,4
Divergent evolution of oxidosqualene cyclases in plants , 1022,1038,New Phytologist,March,2012,193,4
Pollinators cause stronger selection than herbivores on floral traits in Lobelia cardinalis (Lobeliaceae) , 1039,1048,New Phytologist,March,2012,193,4
Tracing the origin and evolutionary history of plant nucleotide-binding site–leucine-rich repeat (NBS-LRR) genes , 1049,1063,New Phytologist,March,2012,193,4
Durable strategies to deploy plant resistance in agricultural landscapes , 1064,1075,New Phytologist,March,2012,193,4
"The endo-1,4-β-glucanase Korrigan exhibits functional conservation between gymnosperms and angiosperms and is required for proper cell wall formation in gymnosperms ", 1076,1087,New Phytologist,March,2012,193,4
High genetic diversity in a remote island population system: sans sex , 1088,1097,New Phytologist,March,2012,193,4
Putting a bifunctional motor to work: insights into the role of plant KCH kinesins , 543,545,New Phytologist,February,2012,193,3
The first glance into the Glomus genome: an ancient asexual scandal with meiosis? , 546,548,New Phytologist,February,2012,193,3
Computational models of plant development and form , 549,569,New Phytologist,February,2012,193,3
Genetic evidence for natural product-mediated plant–plant allelopathy in rice (Oryza sativa) , 570,575,New Phytologist,February,2012,193,3
"A novel actin–microtubule cross-linking kinesin, NtKCH, functions in cell expansion and division ", 576,589,New Phytologist,February,2012,193,3
Plant Aurora kinases play a role in maintenance of primary meristems and control of endoreduplication , 590,604,New Phytologist,February,2012,193,3
A novel role for histone methyltransferase KYP/SUVH4 in the control of Arabidopsis primary seed dormancy , 605,616,New Phytologist,February,2012,193,3
Accelerating the domestication of trees using genomic selection: accuracy of prediction models across ages and environments , 617,624,New Phytologist,February,2012,193,3
"Oxidative stress is a consequence, not a cause, of aluminum toxicity in the forage legume Lotus corniculatus ", 625,636,New Phytologist,February,2012,193,3
"Evidence of foliar aluminium accumulation in local, regional and global datasets of wild plants ", 637,649,New Phytologist,February,2012,193,3
Variation in grain arsenic assessed in a diverse panel of rice (Oryza sativa) grown in multiple sites , 650,664,New Phytologist,February,2012,193,3
Methylated arsenic species in plants originate from soil microorganisms , 665,672,New Phytologist,February,2012,193,3
Flowering phenology as a functional trait in a tallgrass prairie , 673,682,New Phytologist,February,2012,193,3
Image spectroscopy and stable isotopes elucidate functional dissimilarity between native and nonnative plant species in the aquatic environment , 683,695,New Phytologist,February,2012,193,3
Nitrogen inputs accelerate phosphorus cycling rates across a wide variety of terrestrial ecosystems , 696,704,New Phytologist,February,2012,193,3
Genders in Juniperus thurifera have different functional responses to variations in nutrient availability , 705,712,New Phytologist,February,2012,193,3
"Rare pits, large vessels and extreme vulnerability to cavitation in a ring-porous tree species ", 713,720,New Phytologist,February,2012,193,3
Computational fluid dynamics models of conifer bordered pits show how pit structure affects flow , 721,729,New Phytologist,February,2012,193,3
Evidence for a freezing tolerance–growth rate trade-off in the live oaks (Quercus series Virentes) across the tropical–temperate divide , 730,744,New Phytologist,February,2012,193,3
High but not dry: diverse epiphytic bromeliad adaptations to exposure within a seasonally dry tropical forest community , 745,754,New Phytologist,February,2012,193,3
The transcriptome of the arbuscular mycorrhizal fungus Glomus intraradices (DAOM 197198) reveals functional tradeoffs in an obligate symbiont , 755,769,New Phytologist,February,2012,193,3
Treating seeds with activators of plant defence generates long-lasting priming of resistance to pests and pathogens , 770,778,New Phytologist,February,2012,193,3
Contrasting relationships between species diversity and genetic diversity in natural and disturbed forest tree communities , 779,786,New Phytologist,February,2012,193,3
Male flowers are better fathers than hermaphroditic flowers in andromonoecious Passiflora incarnata , 787,796,New Phytologist,February,2012,193,3
Environmental aridity is associated with cytotype segregation and polyploidy occurrence in Brachypodium distachyon (Poaceae) , 797,805,New Phytologist,February,2012,193,3
Spatially resolved analysis of small molecules by matrix-assisted laser desorption/ionization mass spectrometric imaging (MALDI-MSI) , 806,815,New Phytologist,February,2012,193,3
What lies between: the evolution of stomatal traits on the road to C4 photosynthesis , 291,293,New Phytologist,January,2012,193,2
Adapting with the enemy: local adaptation in plant–herbivore interactions , 294,296,New Phytologist,January,2012,193,2
Polyploids integrate genomic changes and ecological shifts , 297,300,New Phytologist,January,2012,193,2
Fire and plant evolution , 301,303,New Phytologist,January,2012,193,2
New grass phylogeny resolves deep evolutionary relationships and discovers C4 origins , 304,312,New Phytologist,January,2012,193,2
"Myo-inositol hexakisphosphate, isolated from female gametophyte tissue of loblolly pine, inhibits growth of early-stage somatic embryos ", 313,326,New Phytologist,January,2012,193,2
From embryo sac to oil and protein bodies: embryo development in the model legume Medicago truncatula , 327,338,New Phytologist,January,2012,193,2
Ethylene-induced differential petiole growth in Arabidopsis thaliana involves local microtubule reorientation and cell expansion , 339,348,New Phytologist,January,2012,193,2
S1 domain-containing STF modulates plastid transcription and chloroplast biogenesis in Nicotiana benthamiana , 349,363,New Phytologist,January,2012,193,2
BRCA2 is a mediator of RAD51- and DMC1-facilitated homologous recombination in Arabidopsis thaliana , 364,375,New Phytologist,January,2012,193,2
Grain dormancy and light quality effects on germination in the model grass Brachypodium distachyon , 376,386,New Phytologist,January,2012,193,2
Photosynthetic pathway and ecological adaptation explain stomatal trait diversity amongst grasses , 387,396,New Phytologist,January,2012,193,2
Light interception efficiency explained by two simple variables: a test using a diversity of small- to medium-sized woody plants , 397,408,New Phytologist,January,2012,193,2
Lifetime return on investment increases with leaf lifespan among 10 Australian woodland species , 409,419,New Phytologist,January,2012,193,2
Root aeration via aerenchymatous phellem: three-dimensional micro-imaging and radial O2 profiles in Melilotus siculus , 420,431,New Phytologist,January,2012,193,2
Rice DUR3 mediates high-affinity urea transport and plays an effective role in improvement of urea acquisition and utilization when expressed in Arabidopsis , 432,444,New Phytologist,January,2012,193,2
Local adaptation: simultaneously considering herbivores and their host plants , 445,453,New Phytologist,January,2012,193,2
Nonrandom spatial structuring of orchids in a hybrid zone of three Orchis species , 454,464,New Phytologist,January,2012,193,2
Regional and local patterns of ectomycorrhizal fungal diversity and community structure along an altitudinal gradient in the Hyrcanian forests of northern Iran , 465,473,New Phytologist,January,2012,193,2
Not across the North Pole: Plant migration in the Arctic , 474,480,New Phytologist,January,2012,193,2
"Keeping it simple: flowering plants tend to retain, and revert to, simple leaves ", 481,493,New Phytologist,January,2012,193,2
An assessment of transgenomics as a tool for identifying genes involved in the evolutionary differentiation of closely related plant species , 494,503,New Phytologist,January,2012,193,2
A new system for fast and quantitative analysis of heterologous gene expression in plants , 504,512,New Phytologist,January,2012,193,2
Measurements of genomic GC content in plant genomes with flow cytometry: a test for reliability , 513,521,New Phytologist,January,2012,193,2
Post-uptake metabolism affects quantification of amino acid uptake , 522,531,New Phytologist,January,2012,193,2
A piece of the puzzle: a method for comparing pollination quality and quantity across multiple species and reproductive events , 532,542,New Phytologist,January,2012,193,2
Why plant science matters , 1,2,New Phytologist,January,2012,193,1
Herbs and secondary woodiness – keeping up the cambial habit , 3,5,New Phytologist,January,2012,193,1
Terrestrial vs aquatic plants: how general is the drag tolerance–avoidance trade-off? , 6,8,New Phytologist,January,2012,193,1
Molecular systematic perspectives on biome origins and dynamics , 9,11,New Phytologist,January,2012,193,1
Stem anatomy supports Arabidopsis thaliana as a model for insular woodiness , 12,17,New Phytologist,January,2012,193,1
Fires enhance flammability in Ulex parviflorus , 18,23,New Phytologist,January,2012,193,1
"New frontiers in community and ecosystem genetics for theory, conservation, and management ", 24,26,New Phytologist,January,2012,193,1
Tropical forests in a warming world , 27,29,New Phytologist,January,2012,193,1
"Biomass allocation to leaves, stems and roots: meta-analyses of interspecific variation and environmental control ", 30,50,New Phytologist,January,2012,193,1
Sphingosine in plants – more riddles from the Sphinx? , 51,57,New Phytologist,January,2012,193,1
HopAS1 recognition significantly contributes to Arabidopsis nonhost resistance to Pseudomonas syringae pathogens , 58,66,New Phytologist,January,2012,193,1
Histone modifications and expression of DAM6 gene in peach are modulated during bud dormancy release in a cultivar-dependent manner , 67,80,New Phytologist,January,2012,193,1
A chloroplast envelope membrane protein containing a putative LrgB domain related to the control of bacterial death and lysis is required for chloroplast development in Arabidopsis thaliana , 81,95,New Phytologist,January,2012,193,1
Characterization of metabolite quantitative trait loci and metabolic networks that control glucosinolate concentration in the seeds and leaves of Brassica napus , 96,108,New Phytologist,January,2012,193,1
"OsARF12, a transcription activator on auxin response gene, regulates root elongation and affects iron accumulation in rice (Oryza sativa) ", 109,120,New Phytologist,January,2012,193,1
Functional characterization of the switchgrass (Panicum virgatum) R2R3-MYB transcription factor PvMYB4 for improvement of lignocellulosic feedstocks , 121,136,New Phytologist,January,2012,193,1
Safety and streamlining of woody shoots in wind: an empirical study across 39 species in tropical Australia , 137,149,New Phytologist,January,2012,193,1
Climate change impacts on ecosystem functioning: evidence from an Empetrum heathland , 150,164,New Phytologist,January,2012,193,1
Cysteine homeostasis plays an essential role in plant immunity , 165,177,New Phytologist,January,2012,193,1
"Mixotrophy of Platanthera minor, an orchid associated with ectomycorrhiza-forming Ceratobasidiaceae fungi ", 178,187,New Phytologist,January,2012,193,1
Dark purple nectar as a foraging signal in a bird-pollinated Himalayan plant , 188,195,New Phytologist,January,2012,193,1
Inflorescence architecture affects pollinator behaviour and mating success in Spiranthes sinensis (Orchidaceae) , 196,203,New Phytologist,January,2012,193,1
The role of teosinte glume architecture (tga1) in coordinated regulation and evolution of grass glumes and inflorescence axes , 204,215,New Phytologist,January,2012,193,1
Transference of function shapes organ identity in the dove tree inflorescence , 216,228,New Phytologist,January,2012,193,1
The evolution of angiosperm lianescence without vessels – climbing mode and wood structure–function in Tasmannia cordata (Winteraceae) , 229,240,New Phytologist,January,2012,193,1
Evidence of function for conserved noncoding sequences in Arabidopsis thaliana , 241,252,New Phytologist,January,2012,193,1
Extra-gynoecial pollen-tube growth in apocarpous angiosperms is phylogenetically widespread and probably adaptive , 253,260,New Phytologist,January,2012,193,1
Phylogeographically concordant chloroplast DNA divergence in sympatric Nothofagus s.s. How deep can it be? , 261,275,New Phytologist,January,2012,193,1
"Insights into the historical construction of species-rich Mesoamerican seasonally dry tropical forests: the diversification of Bursera (Burseraceae, Sapindales) ", 276,287,New Phytologist,January,2012,193,1
New Phytologist goes online-only from January 2012 , 783,786,New Phytologist,December,2011,192,4
Introduction to a Virtual Special Issue on calcium signalling in plants , 786,789,New Phytologist,December,2011,192,4
Wetlands and the global carbon cycle: what might the simulated past tell us about the future? , 789,792,New Phytologist,December,2011,192,4
Delivering resistance to a major constraint for rain-fed rice production , 792,794,New Phytologist,December,2011,192,4
Estimation of the Glomus intraradices nuclear DNA content , 794,797,New Phytologist,December,2011,192,4
Multi-factor global change experiments: what have we learned about terrestrial carbon storage and exchange? , 797,800,New Phytologist,December,2011,192,4
"Mechanistic causes of tree drought mortality: recent results, unresolved questions and future research needs ", 800,803,New Phytologist,December,2011,192,4
Repairing breaks in the plant genome: the importance of keeping it together , 805,822,New Phytologist,December,2011,192,4
The cellular language of myo-inositol signaling , 823,839,New Phytologist,December,2011,192,4
Disruption of the ceramide synthase LOH1 causes spontaneous cell death in Arabidopsis thaliana , 841,854,New Phytologist,December,2011,192,4
"PpASCL, a moss ortholog of anther-specific chalcone synthase-like enzymes, is a hydroxyalkylpyrone synthase involved in an evolutionarily conserved sporopollenin biosynthesis pathway ", 855,868,New Phytologist,December,2011,192,4
Molecular features of secondary vascular tissue regeneration after bark girdling in Populus , 869,884,New Phytologist,December,2011,192,4
Heterogeneous distribution of pectin epitopes and calcium in different pit types of four angiosperm species , 885,897,New Phytologist,December,2011,192,4
Contrasting wetland CH4 emission responses to simulated glacial atmospheric CO2 in temperate bogs and fens , 898,911,New Phytologist,December,2011,192,4
Examining the large-scale convergence of photosynthesis-weighted tree leaf temperatures through stable oxygen isotope analysis of multiple data sets , 912,924,New Phytologist,December,2011,192,4
The diel imprint of leaf metabolism on the δ13C signal of soil respiration under control and drought conditions , 925,938,New Phytologist,December,2011,192,4
Seasonal fluctuations in Vitis vinifera root respiration in the field , 939,951,New Phytologist,December,2011,192,4
New Rice for Africa (NERICA) cultivars exhibit different levels of post-attachment resistance against the parasitic weeds Striga hermonthica and Striga asiatica , 952,963,New Phytologist,December,2011,192,4
Pre-attachment Striga hermonthica resistance of New Rice for Africa (NERICA) cultivars based on low strigolactone production , 964,975,New Phytologist,December,2011,192,4
Functional diversification of the GALA type III effector family contributes to Ralstonia solanacearum adaptation on different plant hosts , 976,987,New Phytologist,December,2011,192,4
Ectomycorrhizas from a Lower Eocene angiosperm forest , 988,996,New Phytologist,December,2011,192,4
Cenozoic extinctions account for the low diversity of extant gymnosperms compared with angiosperms , 997,1009,New Phytologist,December,2011,192,4
Pyrrolizidine alkaloid variation in shoots and roots of segregating hybrids between Jacobaea vulgaris and Jacobaea aquatica , 1010,1023,New Phytologist,December,2011,192,4
Direction and extent of organelle DNA introgression between two spruce species in the Qinghai-Tibetan Plateau , 1024,1033,New Phytologist,December,2011,192,4
Celebrating the ecosystem’s three-quarter century: Introduction to a Virtual Special Issue on Sir Arthur Tansley’s ecosystem concept , 561,563,New Phytologist,November,2011,192,3
Conserved chromatin structural proteins – a source of variation enabling plant-specific adaptations? , 563,566,New Phytologist,November,2011,192,3
Chemical diversity on display in the plant innate immune systems of closely-related species , 566,569,New Phytologist,November,2011,192,3
Changes to publication requirements made at the XVIII International Botanical Congress in Melbourne – what does e-publication mean for you? , 569,573,New Phytologist,November,2011,192,3
"Measuring and modeling roots, the rhizosphere, and microbial processes belowground ", 573,575,New Phytologist,November,2011,192,3
The plant-specific family of DNA-binding proteins containing three HMG-box domains interacts with mitotic and meiotic chromosomes , 577,589,New Phytologist,November,2011,192,3
"Characterization of an ethylene-inducible, calcium-dependent nuclease that is differentially expressed in cucumber flower development ", 590,600,New Phytologist,November,2011,192,3
Root hair development involves asymmetric cell division in Brachypodium distachyon and symmetric division in Oryza sativa , 601,610,New Phytologist,November,2011,192,3
Silencing of 4-coumarate:coenzyme A ligase in switchgrass leads to reduced lignin content and improved fermentable sugar yields for biofuel production , 611,625,New Phytologist,November,2011,192,3
Tissue-specific expression of Populus C19 GA 2-oxidases differentially regulate above- and below-ground biomass growth through control of bioactive GA concentrations , 626,639,New Phytologist,November,2011,192,3
Effects of stomatal delays on the economics of leaf gas exchange under intermittent light regimes , 640,652,New Phytologist,November,2011,192,3
Three-dimensional visualization and quantification of water content in the rhizosphere , 653,663,New Phytologist,November,2011,192,3
Root hydraulic conductance and aquaporin abundance respond rapidly to partial root-zone drying events in a riparian Melaleuca species , 664,675,New Phytologist,November,2011,192,3
A dual porosity model of nutrient uptake by root hairs , 676,688,New Phytologist,November,2011,192,3
Below-ground carbon transfer among Betula nana may increase with warming in Arctic tundra , 689,698,New Phytologist,November,2011,192,3
Ectomycorrhizal fungal diversity and community structure on three co-occurring leguminous canopy tree species in a Neotropical rainforest , 699,712,New Phytologist,November,2011,192,3
Conservation and clade-specific diversification of pathogen-inducible tryptophan and indole glucosinolate metabolism in Arabidopsis thaliana relatives , 713,726,New Phytologist,November,2011,192,3
Selenium accumulation in flowers and its effects on pollination , 727,737,New Phytologist,November,2011,192,3
Heterospecific pollen deposition: does diversity alter the consequences? , 738,746,New Phytologist,November,2011,192,3
"Analysis of two abundant, highly related satellites in the allotetraploid Nicotiana arentsii using double-strand conformation polymorphism analysis and sequencing ", 747,759,New Phytologist,November,2011,192,3
Genomic expression dominance in the natural allopolyploid Coffea arabica is massively affected by growth temperature , 760,774,New Phytologist,November,2011,192,3
Are similarity- or phylogeny-based methods more appropriate for classifying internal transcribed spacer (ITS) metagenomic amplicons? , 775,782,New Phytologist,November,2011,192,3
Theory in plant science , 303,304,New Phytologist,October,2011,192,2
Moving copper in plants , 305,307,New Phytologist,October,2011,192,2
Ferns: a xylem success story , 307,310,New Phytologist,October,2011,192,2
"Past UV-B flux from fossil pollen: prospects for climate, environment and evolution ", 310,312,New Phytologist,October,2011,192,2
Bioenergy from trees , 313,315,New Phytologist,October,2011,192,2
Fire regimes: moving from a fuzzy concept to geographic entity , 316,318,New Phytologist,October,2011,192,2
Auxin promotes the transition from chloronema to caulonema in moss protonema by positively regulating PpRSL1and PpRSL2 in Physcomitrella patens , 319,327,New Phytologist,October,2011,192,2
Homeostasis of plasma membrane viscosity in fluctuating temperatures , 328,337,New Phytologist,October,2011,192,2
Transcriptome analysis reveals coordinated spatiotemporal regulation of hemoglobin and nitrate reductase in response to nitrate in maize roots , 338,352,New Phytologist,October,2011,192,2
The Pisum sativum psp54 gene requires ABI3 and a chromatin remodeller to switch from a poised to a transcriptionally active state , 353,363,New Phytologist,October,2011,192,2
Application of a high-speed breeding technology to apple (Malus × domestica) based on transgenic early flowering plants and marker-assisted selection , 364,377,New Phytologist,October,2011,192,2
Deciphering the genetic determinism of bud phenology in apple progenies: a new insight into chilling and heat requirement effects on flowering dates and positional candidate genes , 378,392,New Phytologist,October,2011,192,2
The tonoplast copper transporter COPT5 acts as an exporter and is required for interorgan allocation of copper in Arabidopsis thaliana , 393,404,New Phytologist,October,2011,192,2
Engineering plants for the phytoremediation of RDX in the presence of the co-contaminating explosive TNT , 405,413,New Phytologist,October,2011,192,2
Evaluation of an electrostatic toxicity model for predicting Ni2+ toxicity to barley root elongation in hydroponic cultures and in soils , 414,427,New Phytologist,October,2011,192,2
Low magnesium status in plants enhances tolerance to cadmium exposure , 428,436,New Phytologist,October,2011,192,2
Water supply and demand remain balanced during leaf acclimation of Nothofagus cunninghamii trees , 437,448,New Phytologist,October,2011,192,2
Structure–function constraints of tracheid-based xylem: a comparison of conifers and ferns , 449,461,New Phytologist,October,2011,192,2
Are vascular epiphytes nitrogen or phosphorus limited? A study of plant 15N fractionation and foliar N : P stoichiometry with the tank bromeliad Vriesea sanguinolenta , 462,470,New Phytologist,October,2011,192,2
ADS1 encodes a MATE-transporter that negatively regulates plant disease resistance , 471,482,New Phytologist,October,2011,192,2
"BcSpl1, a cerato-platanin family protein, contributes to Botrytis cinerea virulence and elicits the hypersensitive response in the host ", 483,495,New Phytologist,October,2011,192,2
Crucial role of (homo)glutathione in nitrogen fixation in Medicago truncatula nodules , 496,506,New Phytologist,October,2011,192,2
Composition and diversity of nifH genes of nitrogen-fixing cyanobacteria associated with boreal forest feather mosses , 507,517,New Phytologist,October,2011,192,2
Analysis of network architecture reveals phylogenetic constraints on mycorrhizal specificity in the genus Orchis (Orchidaceae) , 518,528,New Phytologist,October,2011,192,2
"Differentiation of reproductive and competitive ability in the invaded range of Senecio inaequidens: the role of genetic Allee effects, adaptive and nonadaptive evolution ", 529,541,New Phytologist,October,2011,192,2
Environment-dependent intralocus sexual conflict in a dioecious plant , 542,552,New Phytologist,October,2011,192,2
Quantification of UV-B flux through time using UV-B-absorbing compounds contained in fossil Pinus sporopollenin , 553,560,New Phytologist,October,2011,192,2
Danger at your door: pathogen signals and programmed cell death in plants , 1,3,New Phytologist,October,2011,192,1
Timescales and timetrees , 3,6,New Phytologist,October,2011,192,1
One hundred important questions facing plant science research , 6,12,New Phytologist,October,2011,192,1
Cell–cell communication and signalling pathways within the ovule: from its inception to fertilization , 13,28,New Phytologist,October,2011,192,1
A critical framework for the assessment of biological palaeoproxies: predicting past climate and levels of atmospheric CO2 from fossil leaves , 29,44,New Phytologist,October,2011,192,1
Calcium-regulated anion channels in the plasma membrane of Lilium longiflorum pollen protoplasts , 45,60,New Phytologist,October,2011,192,1
The Arabidopsis Ca2+-dependent protein kinase CPK12 negatively regulates abscisic acid signaling in seed germination and post-germination growth , 61,73,New Phytologist,October,2011,192,1
The thylakoid protease Deg2 is involved in stress-related degradation of the photosystem II light-harvesting protein Lhcb6 in Arabidopsis thaliana , 74,86,New Phytologist,October,2011,192,1
Phloem transport of arsenic species from flag leaf to grain during grain filling , 87,98,New Phytologist,October,2011,192,1
Physiological and molecular analysis of polyethylene glycol-induced reduction of aluminium accumulation in the root tips of common bean (Phaseolus vulgaris) , 99,113,New Phytologist,October,2011,192,1
Identification of pectin methylesterase 3 as a basic pectin methylesterase isoform involved in adventitious rooting in Arabidopsis thaliana , 114,126,New Phytologist,October,2011,192,1
Type-2 histone deacetylases as new regulators of elicitor-induced cell death in plants , 127,139,New Phytologist,October,2011,192,1
Plant defensin AhPDF1.1 is not secreted in leaves but it accumulates in intracellular compartments , 140,150,New Phytologist,October,2011,192,1
Qualitative and quantitative resistances to leaf rust finely mapped within two nucleotide-binding site leucine-rich repeat (NBS-LRR)-rich genomic regions of chromosome 19 in poplar , 151,163,New Phytologist,October,2011,192,1
Comparative analysis of peanut NBS-LRR gene clusters suggests evolutionary innovation among duplicated domains and erosion of gene microsynteny , 164,178,New Phytologist,October,2011,192,1
Invasion potential and host shifts of Australian and African ectomycorrhizal fungi in mixed eucalypt plantations , 179,187,New Phytologist,October,2011,192,1
The role of heterotrophic carbon acquisition by the hemiparasitic plant Rhinanthus alectorolophus in seedling establishment in natural communities: a physiological perspective , 188,199,New Phytologist,October,2011,192,1
"Seven years of carbon dioxide enrichment, nitrogen fertilization and plant diversity influence arbuscular mycorrhizal fungi in a grassland ecosystem ", 200,214,New Phytologist,October,2011,192,1
Evolutionary ecology of plant–microbe interactions: soil microbial structure alters selection on plant traits , 215,224,New Phytologist,October,2011,192,1
"Evolution of sexual systems, dispersal strategies and habitat selection in the liverwort genus Radula ", 225,236,New Phytologist,October,2011,192,1
"Adaptive genetic differentiation in a predominantly self-pollinating species analyzed by transplanting into natural environment, crossbreeding and QST–FST test ", 237,248,New Phytologist,October,2011,192,1
Selective seed abortion induced by nectar robbing in the selfing plant Comastoma pulmonarium , 249,255,New Phytologist,October,2011,192,1
Phenotypic consequences of polyploidy and genome size at the microevolutionary scale: a multivariate morphological approach , 256,265,New Phytologist,October,2011,192,1
Establishing a time-scale for plant evolution , 266,301,New Phytologist,October,2011,192,1
New insights into cell death induced by long chain bases in Arabidopsis , 909,911,New Phytologist,September,2011,191,4
Gone with the wind: understanding evolutionary transitions between wind and animal pollination in the angiosperms , 911,913,New Phytologist,September,2011,191,4
Sequencing crop genomes: approaches and applications , 915,925,New Phytologist,September,2011,191,4
Leaf-out phenology of temperate woody plants: from trees to ecosystems , 926,941,New Phytologist,September,2011,191,4
"MPK6, sphinganine and the LCB2a gene from serine palmitoyltransferase are required in the signaling pathway that mediates cell death induced by long chain bases in Arabidopsis ", 943,957,New Phytologist,September,2011,191,4
"The Arabidopsis aminopeptidase LAP2 regulates plant growth, leaf longevity and stress response ", 958,969,New Phytologist,September,2011,191,4
Auxin minimum defines a developmental window for lateral root initiation , 970,983,New Phytologist,September,2011,191,4
"OsSFR6 is a functional rice orthologue of SENSITIVE TO FREEZING-6 and can act as a regulator of COR gene expression, osmotic stress and freezing tolerance in Arabidopsis ", 984,995,New Phytologist,September,2011,191,4
Xylem traits mediate a trade-off between resistance to freeze–thaw-induced embolism and photosynthetic capacity in overwintering evergreens , 996,1005,New Phytologist,September,2011,191,4
On the multi-temporal correlation between photosynthesis and soil CO2 efflux: reconciling lags and observations , 1006,1017,New Phytologist,September,2011,191,4
"Phytotoxicity, not nitrogen immobilization, explains plant litter inhibitory effects: evidence from solid-state 13C NMR spectroscopy ", 1018,1030,New Phytologist,September,2011,191,4
Leaf and root pectin methylesterase activity and 13C/12C stable isotopic ratio measurements of methanol emissions give insight into methanol production in Lycopersicon esculentum , 1031,1040,New Phytologist,September,2011,191,4
The molecular basis of quantitative variation in foliar secondary metabolites in Eucalyptus globulus , 1041,1053,New Phytologist,September,2011,191,4
C12 derivatives of the hydroperoxide lyase pathway are produced by product recycling through lipoxygenase-2 in Nicotiana attenuata leaves , 1054,1068,New Phytologist,September,2011,191,4
Mining for treatment-specific and general changes in target compounds and metabolic fingerprints in response to herbivory and phytohormones in Plantago lanceolata , 1069,1082,New Phytologist,September,2011,191,4
Genetic and physiological analysis of the relationship between partial resistance to clubroot and tolerance to trehalose in Arabidopsis thaliana , 1083,1094,New Phytologist,September,2011,191,4
Influence of cultivated landscape composition on variety resistance: an assessment based on wheat leaf rust epidemics , 1095,1107,New Phytologist,September,2011,191,4
A eukaryotic-like sulfiredoxin involved in oxidative stress responses and in the reduction of the sulfinic form of 2-Cys peroxiredoxin in the cyanobacterium Anabaena PCC 7120 , 1108,1118,New Phytologist,September,2011,191,4
Rapid evolutionary divergence and ecotypic diversification of germination behavior in weedy rice populations , 1119,1127,New Phytologist,September,2011,191,4
Transition from wind pollination to insect pollination in sedges: experimental evidence and functional traits , 1128,1140,New Phytologist,September,2011,191,4
Plant resistance to mechanical stress: evidence of an avoidance–tolerance trade-off , 1141,1149,New Phytologist,September,2011,191,4
Allopolyploid origins of the Galeopsis tetraploids – revisiting Müntzing’s classical textbook example using molecular tools , 1150,1167,New Phytologist,September,2011,191,4
Automated analysis of three-dimensional xylem networks using high-resolution computed tomography , 1168,1179,New Phytologist,September,2011,191,4
The latitudinal herbivory-defence hypothesis takes a detour on the map , 589,592,New Phytologist,August,2011,191,3
Where are all the undocumented fungal species? A study of Mortierella demonstrates the need for sequence-based classification , 592,596,New Phytologist,August,2011,191,3
